UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
157207, 1,"R",66,"R",66,"Z",0,"Z",0,"R",15,"R",51,"Z",0,"Z",0,"R",0
157207,12,"R",66,"R",66,"Z",0,"Z",0,"R",15,"R",51,"Z",0,"Z",0,"R",0
157216, 1,"R",2677,"R",19,"R",440,"R",2218,"R",19,"Z",0,"Z",0,"Z",0,"R",0
157216, 2,"R",2217,"R",19,"R",434,"R",1764,"R",19,"Z",0,"Z",0,"Z",0,"R",0
157216, 3,"R",2176,"R",12,"R",433,"R",1731,"R",12,"Z",0,"Z",0,"Z",0,"R",0
157216,11,"R",41,"R",7,"R",1,"R",33,"R",7,"Z",0,"Z",0,"Z",0,"R",0
157216,12,"R",460,"Z",0,"R",6,"R",454,"A",,"A",,"A",,"A",,"A",
157270, 1,"R",457,"R",0,"R",3,"R",454,"A",,"A",,"A",,"A",,"A",
157270, 2,"R",457,"R",0,"R",3,"R",454,"A",,"A",,"A",,"A",,"A",
157270, 3,"R",456,"R",0,"R",3,"R",453,"A",,"A",,"A",,"A",,"A",
157270,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
157289, 1,"R",21239,"R",1002,"R",1826,"R",18411,"R",774,"R",224,"R",0,"R",4,"R",0
157289, 2,"R",15724,"R",733,"R",1579,"R",13412,"R",605,"R",128,"R",0,"R",0,"R",0
157289, 3,"R",14854,"R",688,"R",1548,"R",12618,"R",566,"R",122,"R",0,"R",0,"R",0
157289,11,"R",870,"R",45,"R",31,"R",794,"R",39,"R",6,"R",0,"R",0,"R",0
157289,12,"R",5515,"R",269,"R",247,"R",4999,"R",169,"R",96,"R",0,"R",4,"R",0
157298, 1,"R",219,"A",,"A",,"R",219,"A",,"A",,"A",,"A",,"A",
157298,12,"R",219,"A",,"A",,"R",219,"A",,"A",,"A",,"A",,"A",
157304, 1,"R",4551,"R",1330,"R",254,"R",2967,"R",1248,"R",37,"R",0,"R",0,"R",45
157304, 2,"R",4551,"R",1330,"R",254,"R",2967,"R",1248,"R",37,"R",0,"R",0,"R",45
157304, 3,"R",2784,"R",1291,"R",8,"R",1485,"R",1213,"R",33,"R",0,"R",0,"R",45
157304,11,"R",1767,"R",39,"R",246,"R",1482,"R",35,"R",4,"R",0,"R",0,"R",0
157331, 1,"R",4634,"R",1519,"R",100,"R",3015,"R",1437,"R",14,"R",0,"R",0,"R",68
157331, 2,"R",4634,"R",1519,"R",100,"R",3015,"R",1437,"R",14,"R",0,"R",0,"R",68
157331, 3,"R",2848,"R",1439,"R",10,"R",1399,"R",1363,"R",8,"R",0,"R",0,"R",68
157331,11,"R",1786,"R",80,"R",90,"R",1616,"R",74,"R",6,"R",0,"R",0,"R",0
157359, 1,"R",2264,"R",598,"R",270,"R",1396,"R",505,"R",93,"Z",0,"Z",0,"R",0
157359, 2,"R",2174,"R",545,"R",265,"R",1364,"R",471,"R",74,"Z",0,"Z",0,"R",0
157359, 3,"R",2171,"R",544,"R",265,"R",1362,"R",470,"R",74,"Z",0,"Z",0,"R",0
157359,11,"R",3,"R",1,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",0
157359,12,"R",90,"R",53,"R",5,"R",32,"R",34,"R",19,"Z",0,"Z",0,"R",0
157377, 1,"R",1575,"R",681,"R",535,"R",359,"R",608,"R",73,"Z",0,"Z",0,"R",0
157377, 2,"R",1434,"R",559,"R",516,"R",359,"R",509,"R",50,"Z",0,"Z",0,"R",0
157377, 3,"R",1434,"R",559,"R",516,"R",359,"R",509,"R",50,"Z",0,"Z",0,"R",0
157377,12,"R",141,"R",122,"R",19,"Z",0,"R",99,"R",23,"Z",0,"Z",0,"R",0
157386, 1,"R",11169,"R",2099,"R",2765,"R",6305,"R",1792,"R",302,"Z",0,"R",1,"R",4
157386, 2,"R",9722,"R",1027,"R",2538,"R",6157,"R",961,"R",64,"Z",0,"Z",0,"R",2
157386, 3,"R",7152,"R",1001,"R",2524,"R",3627,"R",940,"R",60,"Z",0,"Z",0,"R",1
157386,11,"R",2570,"R",26,"R",14,"R",2530,"R",21,"R",4,"Z",0,"Z",0,"R",1
157386,12,"R",1447,"R",1072,"R",227,"R",148,"R",831,"R",238,"Z",0,"R",1,"R",2
157395, 1,"R",26,"A",,"A",,"R",26,"A",,"A",,"A",,"A",,"A",
157395, 2,"R",26,"A",,"A",,"R",26,"A",,"A",,"A",,"A",,"A",
157401, 1,"R",10832,"R",1168,"R",1589,"R",8075,"R",931,"R",231,"R",0,"R",6,"R",0
157401, 2,"R",8891,"R",593,"R",1180,"R",7118,"R",503,"R",89,"R",0,"R",1,"R",0
157401, 3,"R",7849,"R",516,"R",1136,"R",6197,"R",429,"R",86,"R",0,"R",1,"R",0
157401,11,"R",1042,"R",77,"R",44,"R",921,"R",74,"R",3,"R",0,"R",0,"R",0
157401,12,"R",1941,"R",575,"R",409,"R",957,"R",428,"R",142,"R",0,"R",5,"R",0
157438, 1,"R",4648,"R",1438,"R",182,"R",3028,"R",1348,"R",18,"R",1,"R",0,"R",71
157438, 2,"R",4648,"R",1438,"R",182,"R",3028,"R",1348,"R",18,"R",1,"R",0,"R",71
157438, 3,"R",3796,"R",1396,"R",33,"R",2367,"R",1311,"R",13,"R",1,"R",0,"R",71
157438,11,"R",852,"R",42,"R",149,"R",661,"R",37,"R",5,"R",0,"R",0,"R",0
157447, 1,"R",15634,"R",1474,"R",3451,"R",10709,"R",1015,"R",459,"Z",0,"Z",0,"R",0
157447, 2,"R",13012,"R",865,"R",3166,"R",8981,"R",593,"R",272,"Z",0,"Z",0,"R",0
157447, 3,"R",12225,"R",841,"R",3154,"R",8230,"R",571,"R",270,"Z",0,"Z",0,"R",0
157447,11,"R",787,"R",24,"R",12,"R",751,"R",22,"R",2,"Z",0,"Z",0,"R",0
157447,12,"R",2622,"R",609,"R",285,"R",1728,"R",422,"R",187,"Z",0,"Z",0,"R",0
157456, 1,"R",33,"R",0,"R",0,"R",33,"A",,"A",,"A",,"A",,"A",
157456, 2,"R",33,"R",0,"R",0,"R",33,"A",,"A",,"A",,"A",,"A",
157465, 1,"R",244,"R",0,"R",20,"R",224,"A",,"A",,"A",,"A",,"A",
157465, 2,"R",244,"R",0,"R",20,"R",224,"A",,"A",,"A",,"A",,"A",
157465, 3,"R",244,"R",0,"R",20,"R",224,"A",,"A",,"A",,"A",,"A",
157483, 1,"R",6988,"R",2293,"R",499,"R",4196,"R",2157,"R",31,"R",0,"R",0,"R",105
157483, 2,"R",6988,"R",2293,"R",499,"R",4196,"R",2157,"R",31,"R",0,"R",0,"R",105
157483, 3,"R",4644,"R",2105,"R",22,"R",2517,"R",1979,"R",21,"R",0,"R",0,"R",105
157483,11,"R",2344,"R",188,"R",477,"R",1679,"R",178,"R",10,"R",0,"R",0,"R",0
157508, 1,"R",57,"R",0,"R",0,"R",57,"A",,"A",,"A",,"A",,"A",
157508, 2,"R",57,"R",0,"R",0,"R",57,"A",,"A",,"A",,"A",,"A",
157535, 1,"R",2032,"R",20,"R",54,"R",1958,"R",20,"Z",0,"Z",0,"Z",0,"R",0
157535, 2,"R",1621,"R",20,"R",54,"R",1547,"R",20,"Z",0,"Z",0,"Z",0,"R",0
157535, 3,"R",1245,"R",20,"R",54,"R",1171,"R",20,"Z",0,"Z",0,"Z",0,"R",0
157535,11,"R",376,"Z",0,"Z",0,"R",376,"A",,"A",,"A",,"A",,"A",
157535,12,"R",411,"A",,"A",,"R",411,"A",,"A",,"A",,"A",,"A",
157553, 1,"R",5151,"R",1555,"R",699,"R",2897,"R",1540,"R",10,"R",0,"R",0,"R",5
157553, 2,"R",5151,"R",1555,"R",699,"R",2897,"R",1540,"R",10,"R",0,"R",0,"R",5
157553, 3,"R",3191,"R",1467,"R",12,"R",1712,"R",1453,"R",9,"R",0,"R",0,"R",5
157553,11,"R",1960,"R",88,"R",687,"R",1185,"R",87,"R",1,"R",0,"R",0,"R",0
157599, 1,"R",1999,"Z",0,"Z",0,"R",1999,"A",,"A",,"A",,"A",,"A",
157599, 2,"R",1999,"Z",0,"Z",0,"R",1999,"A",,"A",,"A",,"A",,"A",
157599, 3,"R",1999,"Z",0,"Z",0,"R",1999,"A",,"A",,"A",,"A",,"A",
157614, 1,"R",83,"A",,"A",,"R",83,"A",,"A",,"A",,"A",,"A",
157614, 2,"R",83,"A",,"A",,"R",83,"A",,"A",,"A",,"A",,"A",
157632, 1,"R",874,"R",0,"R",69,"R",805,"A",,"A",,"A",,"A",,"A",
157632, 2,"R",855,"R",0,"R",69,"R",786,"A",,"A",,"A",,"A",,"A",
157632, 3,"R",655,"R",0,"R",57,"R",598,"A",,"A",,"A",,"A",,"A",
157632,11,"R",200,"R",0,"R",12,"R",188,"A",,"A",,"A",,"A",,"A",
157632,12,"R",19,"R",0,"R",0,"R",19,"A",,"A",,"A",,"A",,"A",
157650, 1,"R",184,"A",,"A",,"R",184,"A",,"A",,"A",,"A",,"A",
157650, 2,"R",184,"A",,"A",,"R",184,"A",,"A",,"A",,"A",,"A",
157669, 1,"R",126,"A",,"A",,"R",126,"A",,"A",,"A",,"A",,"A",
157669, 2,"R",126,"A",,"A",,"R",126,"A",,"A",,"A",,"A",,"A",
157678, 1,"R",174,"A",,"A",,"R",174,"A",,"A",,"A",,"A",,"A",
157678, 2,"R",174,"A",,"A",,"R",174,"A",,"A",,"A",,"A",,"A",
157696, 1,"R",644,"Z",0,"Z",0,"R",644,"A",,"A",,"A",,"A",,"A",
157696, 2,"R",644,"Z",0,"Z",0,"R",644,"A",,"A",,"A",,"A",,"A",
157696, 3,"R",644,"Z",0,"Z",0,"R",644,"A",,"A",,"A",,"A",,"A",
157711, 1,"R",7878,"R",4059,"R",80,"R",3739,"R",4038,"R",14,"R",0,"R",0,"R",7
157711, 2,"R",7878,"R",4059,"R",80,"R",3739,"R",4038,"R",14,"R",0,"R",0,"R",7
157711, 3,"R",6325,"R",3885,"R",10,"R",2430,"R",3865,"R",13,"R",0,"R",0,"R",7
157711,11,"R",1553,"R",174,"R",70,"R",1309,"R",173,"R",1,"R",0,"R",0,"R",0
157739, 1,"R",5123,"R",1176,"R",470,"R",3477,"R",1075,"R",14,"R",0,"R",0,"R",87
157739, 2,"R",5123,"R",1176,"R",470,"R",3477,"R",1075,"R",14,"R",0,"R",0,"R",87
157739, 3,"R",2617,"R",1127,"R",32,"R",1458,"R",1029,"R",11,"R",0,"R",0,"R",87
157739,11,"R",2506,"R",49,"R",438,"R",2019,"R",46,"R",3,"R",0,"R",0,"R",0
157748, 1,"R",3088,"R",500,"R",38,"R",2550,"R",115,"R",375,"R",4,"R",6,"R",0
157748, 2,"R",519,"R",69,"R",18,"R",432,"R",21,"R",48,"R",0,"R",0,"R",0
157748, 3,"R",466,"R",62,"R",15,"R",389,"R",17,"R",45,"R",0,"R",0,"R",0
157748,11,"R",53,"R",7,"R",3,"R",43,"R",4,"R",3,"R",0,"R",0,"R",0
157748,12,"R",2569,"R",431,"R",20,"R",2118,"R",94,"R",327,"R",4,"R",6,"R",0
157757, 1,"R",2515,"R",169,"R",210,"R",2136,"R",48,"R",118,"Z",0,"R",3,"R",0
157757, 2,"R",1429,"R",6,"R",137,"R",1286,"R",4,"R",1,"Z",0,"R",1,"R",0
157757, 3,"R",1317,"R",5,"R",137,"R",1175,"R",3,"R",1,"Z",0,"R",1,"R",0
157757,11,"R",112,"R",1,"Z",0,"R",111,"R",1,"Z",0,"Z",0,"Z",0,"R",0
157757,12,"R",1086,"R",163,"R",73,"R",850,"R",44,"R",117,"Z",0,"R",2,"R",0
157766, 1,"R",695,"R",63,"R",86,"R",546,"R",49,"R",14,"R",0,"R",0,"R",0
157766, 2,"R",695,"R",63,"R",86,"R",546,"R",49,"R",14,"R",0,"R",0,"R",0
157766, 3,"R",685,"R",61,"R",86,"R",538,"R",47,"R",14,"R",0,"R",0,"R",0
157766,11,"R",10,"R",2,"R",0,"R",8,"R",2,"R",0,"R",0,"R",0,"R",0
157793, 1,"R",5478,"R",1746,"R",1933,"R",1799,"R",1276,"R",470,"R",0,"R",0,"R",0
157793, 2,"R",3999,"R",1208,"R",1311,"R",1480,"R",851,"R",357,"R",0,"R",0,"R",0
157793, 3,"R",3864,"R",1134,"R",1311,"R",1419,"R",821,"R",313,"R",0,"R",0,"R",0
157793,11,"R",135,"R",74,"R",0,"R",61,"R",30,"R",44,"R",0,"R",0,"R",0
157793,12,"R",1479,"R",538,"R",622,"R",319,"R",425,"R",113,"Z",0,"Z",0,"R",0
157809, 1,"R",1758,"R",4,"R",110,"R",1644,"R",3,"R",1,"Z",0,"Z",0,"R",0
157809, 2,"R",1649,"R",4,"R",110,"R",1535,"R",3,"R",1,"Z",0,"Z",0,"R",0
157809, 3,"R",1319,"R",4,"R",110,"R",1205,"R",3,"R",1,"Z",0,"Z",0,"R",0
157809,11,"R",330,"Z",0,"Z",0,"R",330,"A",,"A",,"A",,"A",,"A",
157809,12,"R",109,"A",,"A",,"R",109,"A",,"A",,"A",,"A",,"A",
157818, 1,"R",1074,"A",,"A",,"R",1074,"A",,"A",,"A",,"A",,"A",
157818, 2,"R",1074,"A",,"A",,"R",1074,"A",,"A",,"A",,"A",,"A",
157818, 3,"R",1070,"A",,"A",,"R",1070,"A",,"A",,"A",,"A",,"A",
157818,11,"R",4,"A",,"A",,"R",4,"A",,"A",,"A",,"A",,"A",
157827, 1,"R",130,"A",,"A",,"R",130,"A",,"A",,"A",,"A",,"A",
157827, 2,"R",130,"A",,"A",,"R",130,"A",,"A",,"A",,"A",,"A",
157863, 1,"R",1211,"R",111,"R",322,"R",778,"R",95,"R",15,"R",0,"R",1,"R",0
157863, 2,"R",782,"R",5,"R",129,"R",648,"R",4,"R",1,"R",0,"R",0,"R",0
157863, 3,"R",772,"R",5,"R",129,"R",638,"R",4,"R",1,"R",0,"R",0,"R",0
157863,11,"R",10,"R",0,"R",0,"R",10,"A",,"A",,"A",,"A",,"A",
157863,12,"R",429,"R",106,"R",193,"R",130,"R",91,"R",14,"R",0,"R",1,"R",0
157951, 1,"R",21110,"R",2890,"R",4831,"R",13389,"R",2303,"R",573,"R",0,"R",14,"R",0
157951, 2,"R",18101,"R",1482,"R",4279,"R",12340,"R",1298,"R",181,"R",0,"R",3,"R",0
157951, 3,"R",16351,"R",1245,"R",4171,"R",10935,"R",1076,"R",166,"Z",0,"R",3,"R",0
157951,11,"R",1750,"R",237,"R",108,"R",1405,"R",222,"R",15,"R",0,"R",0,"R",0
157951,12,"R",3009,"R",1408,"R",552,"R",1049,"R",1005,"R",392,"R",0,"R",11,"R",0
158088, 1,"R",1691,"R",0,"R",0,"R",1691,"A",,"A",,"A",,"A",,"A",
158088, 2,"R",1691,"R",0,"R",0,"R",1691,"A",,"A",,"A",,"A",,"A",
158088, 3,"R",1059,"R",0,"R",0,"R",1059,"A",,"A",,"A",,"A",,"A",
158088,11,"R",632,"R",0,"R",0,"R",632,"A",,"A",,"A",,"A",,"A",
158158, 1,"R",100,"R",0,"R",0,"R",100,"A",,"A",,"A",,"A",,"A",
158158, 2,"R",100,"R",0,"R",0,"R",100,"A",,"A",,"A",,"A",,"A",
158246, 1,"R",219,"R",0,"R",4,"R",215,"A",,"A",,"A",,"A",,"A",
158246, 2,"R",219,"R",0,"R",4,"R",215,"A",,"A",,"A",,"A",,"A",
158325, 1,"R",56,"R",0,"R",0,"R",56,"A",,"A",,"A",,"A",,"A",
158325, 2,"R",56,"R",0,"R",0,"R",56,"A",,"A",,"A",,"A",,"A",
158334, 1,"R",15,"R",0,"R",0,"R",15,"A",,"A",,"A",,"A",,"A",
158334, 2,"R",15,"R",0,"R",0,"R",15,"A",,"A",,"A",,"A",,"A",
158343, 1,"R",80,"A",,"A",,"R",80,"A",,"A",,"A",,"A",,"A",
158343, 2,"R",80,"A",,"A",,"R",80,"A",,"A",,"A",,"A",,"A",
158343, 3,"R",72,"A",,"A",,"R",72,"A",,"A",,"A",,"A",,"A",
158343,11,"R",8,"A",,"A",,"R",8,"A",,"A",,"A",,"A",,"A",
158352, 1,"R",3762,"R",12,"R",108,"R",3642,"R",12,"Z",0,"Z",0,"Z",0,"R",0
158352, 2,"R",3762,"R",12,"R",108,"R",3642,"R",12,"Z",0,"Z",0,"Z",0,"R",0
158352, 3,"R",1581,"R",8,"R",100,"R",1473,"R",8,"Z",0,"Z",0,"Z",0,"R",0
158352,11,"R",2181,"R",4,"R",8,"R",2169,"R",4,"Z",0,"Z",0,"Z",0,"R",0
158431, 1,"R",7917,"R",1082,"R",1636,"R",5199,"R",1047,"R",32,"R",0,"R",3,"R",0
158431, 2,"R",7917,"R",1082,"R",1636,"R",5199,"R",1047,"R",32,"R",0,"R",3,"R",0
158431, 3,"R",6635,"R",909,"R",1503,"R",4223,"R",875,"R",31,"R",0,"R",3,"R",0
158431,11,"R",1282,"R",173,"R",133,"R",976,"R",172,"R",1,"R",0,"R",0,"R",0
158440, 1,"R",175,"A",,"A",,"R",175,"A",,"A",,"A",,"A",,"A",
158440, 2,"R",175,"A",,"A",,"R",175,"A",,"A",,"A",,"A",,"A",
158440, 3,"R",175,"A",,"A",,"R",175,"A",,"A",,"A",,"A",,"A",
158477, 1,"R",776,"A",,"A",,"R",776,"A",,"A",,"A",,"A",,"A",
158477, 2,"R",698,"A",,"A",,"R",698,"A",,"A",,"A",,"A",,"A",
158477, 3,"R",689,"A",,"A",,"R",689,"A",,"A",,"A",,"A",,"A",
158477,11,"R",9,"A",,"A",,"R",9,"A",,"A",,"A",,"A",,"A",
158477,12,"R",78,"A",,"A",,"R",78,"A",,"A",,"A",,"A",,"A",
158538, 1,"R",51,"R",0,"R",0,"R",51,"A",,"A",,"A",,"A",,"A",
158538, 2,"R",51,"R",0,"R",0,"R",51,"A",,"A",,"A",,"A",,"A",
158617, 1,"R",451,"R",0,"R",0,"R",451,"A",,"A",,"A",,"A",,"A",
158617, 2,"R",451,"R",0,"R",0,"R",451,"A",,"A",,"A",,"A",,"A",
158644, 1,"R",84,"R",0,"R",0,"R",84,"A",,"A",,"A",,"A",,"A",
158644, 2,"R",84,"R",0,"R",0,"R",84,"A",,"A",,"A",,"A",,"A",
158662, 1,"R",18096,"R",110,"R",220,"R",17766,"R",99,"R",6,"R",5,"R",0,"R",0
158662, 2,"R",18096,"R",110,"R",220,"R",17766,"R",99,"R",6,"R",5,"R",0,"R",0
158662, 3,"R",17257,"R",100,"R",200,"R",16957,"R",90,"R",5,"R",5,"R",0,"R",0
158662,11,"R",839,"R",10,"R",20,"R",809,"R",9,"R",1,"R",0,"R",0,"R",0
158723, 1,"R",235,"A",,"A",,"R",235,"A",,"A",,"A",,"A",,"A",
158723, 2,"R",235,"A",,"A",,"R",235,"A",,"A",,"A",,"A",,"A",
158723, 3,"R",235,"A",,"A",,"R",235,"A",,"A",,"A",,"A",,"A",
158769, 1,"R",1161,"Z",0,"Z",0,"R",1161,"A",,"A",,"A",,"A",,"A",
158769, 2,"R",1161,"Z",0,"Z",0,"R",1161,"A",,"A",,"A",,"A",,"A",
158769, 3,"R",878,"Z",0,"Z",0,"R",878,"A",,"A",,"A",,"A",,"A",
158769,11,"R",283,"Z",0,"Z",0,"R",283,"A",,"A",,"A",,"A",,"A",
158778, 1,"R",46,"R",0,"R",0,"R",46,"A",,"A",,"A",,"A",,"A",
158778, 2,"R",46,"R",0,"R",0,"R",46,"A",,"A",,"A",,"A",,"A",
158787, 1,"R",80,"R",0,"R",0,"R",80,"A",,"A",,"A",,"A",,"A",
158787, 2,"R",80,"R",0,"R",0,"R",80,"A",,"A",,"A",,"A",,"A",
158802, 1,"R",1307,"A",,"A",,"R",1307,"A",,"A",,"A",,"A",,"A",
158802, 2,"R",1307,"A",,"A",,"R",1307,"A",,"A",,"A",,"A",,"A",
158802, 3,"R",1307,"A",,"A",,"R",1307,"A",,"A",,"A",,"A",,"A",
158884, 1,"R",2294,"R",65,"R",325,"R",1904,"R",64,"R",1,"Z",0,"Z",0,"R",0
158884, 2,"R",2294,"R",65,"R",325,"R",1904,"R",64,"R",1,"Z",0,"Z",0,"R",0
158884, 3,"R",1528,"R",63,"R",321,"R",1144,"R",62,"R",1,"Z",0,"Z",0,"R",0
158884,11,"R",766,"R",2,"R",4,"R",760,"R",2,"Z",0,"Z",0,"Z",0,"R",0
159009, 1,"R",5277,"R",0,"R",1391,"R",3886,"A",,"A",,"A",,"A",,"A",
159009, 2,"R",4435,"R",0,"R",620,"R",3815,"A",,"A",,"A",,"A",,"A",
159009, 3,"R",4349,"R",0,"R",620,"R",3729,"A",,"A",,"A",,"A",,"A",
159009,11,"R",86,"R",0,"R",0,"R",86,"A",,"A",,"A",,"A",,"A",
159009,12,"R",842,"R",0,"R",771,"R",71,"A",,"A",,"A",,"A",,"A",
159027, 1,"R",60,"A",,"A",,"R",60,"A",,"A",,"A",,"A",,"A",
159027, 2,"R",60,"A",,"A",,"R",60,"A",,"A",,"A",,"A",,"A",
159197, 1,"R",585,"A",,"A",,"R",585,"A",,"A",,"A",,"A",,"A",
159197, 2,"R",585,"A",,"A",,"R",585,"A",,"A",,"A",,"A",,"A",
159197, 3,"R",585,"A",,"A",,"R",585,"A",,"A",,"A",,"A",,"A",
159319, 1,"R",29,"R",0,"R",0,"R",29,"A",,"A",,"A",,"A",,"A",
159319, 2,"R",29,"R",0,"R",0,"R",29,"A",,"A",,"A",,"A",,"A",
159328, 1,"R",76,"R",0,"R",0,"R",76,"A",,"A",,"A",,"A",,"A",
159328, 2,"R",76,"R",0,"R",0,"R",76,"A",,"A",,"A",,"A",,"A",
159373, 1,"R",2788,"A",,"A",,"R",2788,"A",,"A",,"A",,"A",,"A",
159373, 2,"R",902,"A",,"A",,"R",902,"A",,"A",,"A",,"A",,"A",
159373, 3,"R",902,"A",,"A",,"R",902,"A",,"A",,"A",,"A",,"A",
159373,12,"R",1886,"A",,"A",,"R",1886,"A",,"A",,"A",,"A",,"A",
159382, 1,"R",2407,"R",121,"R",708,"R",1578,"R",120,"R",1,"R",0,"R",0,"R",0
159382, 2,"R",2407,"R",121,"R",708,"R",1578,"R",120,"R",1,"R",0,"R",0,"R",0
159382, 3,"R",2040,"R",86,"R",652,"R",1302,"R",85,"R",1,"R",0,"R",0,"R",0
159382,11,"R",367,"R",35,"R",56,"R",276,"R",35,"R",0,"R",0,"R",0,"R",0
159391, 1,"R",30225,"R",103,"R",1371,"R",28751,"R",96,"R",7,"R",0,"R",0,"R",0
159391, 2,"R",24626,"R",15,"R",1213,"R",23398,"R",14,"R",1,"R",0,"R",0,"R",0
159391, 3,"R",23872,"R",14,"R",1204,"R",22654,"R",13,"R",1,"R",0,"R",0,"R",0
159391,11,"R",754,"R",1,"R",9,"R",744,"R",1,"R",0,"R",0,"R",0,"R",0
159391,12,"R",5599,"R",88,"R",158,"R",5353,"R",82,"R",6,"R",0,"R",0,"R",0
159407, 1,"R",3075,"R",217,"R",592,"R",2266,"R",216,"R",1,"R",0,"R",0,"R",0
159407, 2,"R",3075,"R",217,"R",592,"R",2266,"R",216,"R",1,"R",0,"R",0,"R",0
159407, 3,"R",2665,"R",208,"R",587,"R",1870,"R",207,"R",1,"R",0,"R",0,"R",0
159407,11,"R",410,"R",9,"R",5,"R",396,"R",9,"R",0,"R",0,"R",0,"R",0
159416, 1,"R",4535,"R",156,"R",840,"R",3539,"R",136,"R",20,"R",0,"R",0,"R",0
159416, 2,"R",4124,"R",78,"R",803,"R",3243,"R",67,"R",11,"R",0,"R",0,"R",0
159416, 3,"R",2949,"R",71,"R",803,"R",2075,"R",66,"R",5,"R",0,"R",0,"R",0
159416,11,"R",1175,"R",7,"R",0,"R",1168,"R",1,"R",6,"R",0,"R",0,"R",0
159416,12,"R",411,"R",78,"R",37,"R",296,"R",69,"R",9,"R",0,"R",0,"R",0
159443, 1,"R",3548,"A",,"A",,"R",3548,"A",,"A",,"A",,"A",,"A",
159443, 2,"R",3548,"A",,"A",,"R",3548,"A",,"A",,"A",,"A",,"A",
159443, 3,"R",2493,"A",,"A",,"R",2493,"A",,"A",,"A",,"A",,"A",
159443,11,"R",1055,"A",,"A",,"R",1055,"A",,"A",,"A",,"A",,"A",
159513, 1,"R",229,"R",0,"R",0,"R",229,"A",,"A",,"A",,"A",,"A",
159513, 2,"R",229,"R",0,"R",0,"R",229,"A",,"A",,"A",,"A",,"A",
159522, 1,"R",102,"R",0,"R",0,"R",102,"A",,"A",,"A",,"A",,"A",
159522, 2,"R",102,"R",0,"R",0,"R",102,"A",,"A",,"A",,"A",,"A",
159531, 1,"R",46,"R",0,"R",0,"R",46,"A",,"A",,"A",,"A",,"A",
159531, 2,"R",46,"R",0,"R",0,"R",46,"A",,"A",,"A",,"A",,"A",
159568, 1,"R",1498,"A",,"A",,"R",1498,"A",,"A",,"A",,"A",,"A",
159568, 2,"R",1163,"A",,"A",,"R",1163,"A",,"A",,"A",,"A",,"A",
159568, 3,"R",1140,"A",,"A",,"R",1140,"A",,"A",,"A",,"A",,"A",
159568,11,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
159568,12,"R",335,"A",,"A",,"R",335,"A",,"A",,"A",,"A",,"A",
159601, 1,"R",11,"R",0,"R",0,"R",11,"A",,"A",,"A",,"A",,"A",
159601, 2,"R",11,"R",0,"R",0,"R",11,"A",,"A",,"A",,"A",,"A",
159647, 1,"R",11304,"R",382,"R",275,"R",10647,"R",309,"R",69,"R",0,"R",4,"R",0
159647, 2,"R",8958,"R",130,"R",221,"R",8607,"R",112,"R",18,"R",0,"R",0,"R",0
159647, 3,"R",6990,"R",106,"R",215,"R",6669,"R",89,"R",17,"R",0,"R",0,"R",0
159647,11,"R",1968,"R",24,"R",6,"R",1938,"R",23,"R",1,"R",0,"R",0,"R",0
159647,12,"R",2346,"R",252,"R",54,"R",2040,"R",197,"R",51,"R",0,"R",4,"R",0
159656, 1,"R",4934,"R",786,"R",0,"R",4148,"R",180,"R",577,"R",15,"R",4,"R",10
159656, 2,"R",3200,"R",25,"R",0,"R",3175,"R",19,"R",6,"R",0,"R",0,"R",0
159656, 3,"R",3140,"R",25,"R",0,"R",3115,"R",19,"R",6,"R",0,"R",0,"R",0
159656,11,"R",60,"R",0,"R",0,"R",60,"A",,"A",,"A",,"A",,"A",
159656,12,"R",1734,"R",761,"R",0,"R",973,"R",161,"R",571,"R",15,"R",4,"R",10
159717, 1,"R",8584,"R",462,"R",2286,"R",5836,"R",434,"R",28,"Z",0,"Z",0,"R",0
159717, 2,"R",7845,"R",376,"R",2155,"R",5314,"R",358,"R",18,"Z",0,"Z",0,"R",0
159717, 3,"R",7066,"R",307,"R",2127,"R",4632,"R",289,"R",18,"Z",0,"Z",0,"R",0
159717,11,"R",779,"R",69,"R",28,"R",682,"R",69,"Z",0,"Z",0,"Z",0,"R",0
159717,12,"R",739,"R",86,"R",131,"R",522,"R",76,"R",10,"Z",0,"Z",0,"R",0
159939, 1,"R",10071,"R",355,"R",2247,"R",7469,"R",323,"R",25,"Z",0,"R",7,"R",0
159939, 2,"R",7689,"R",161,"R",1884,"R",5644,"R",157,"R",2,"Z",0,"R",2,"R",0
159939, 3,"R",7364,"R",151,"R",1861,"R",5352,"R",147,"R",2,"Z",0,"R",2,"R",0
159939,11,"R",325,"R",10,"R",23,"R",292,"R",10,"Z",0,"Z",0,"Z",0,"R",0
159939,12,"R",2382,"R",194,"R",363,"R",1825,"R",166,"R",23,"Z",0,"R",5,"R",0
