UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
141565, 1,"R",3924,"R",197,"R",717,"R",3010,"R",186,"R",11,"R",0,"R",0,"R",0
141565, 2,"R",3362,"R",150,"R",696,"R",2516,"R",142,"R",8,"R",0,"R",0,"R",0
141565, 3,"R",3295,"R",147,"R",696,"R",2452,"R",139,"R",8,"R",0,"R",0,"R",0
141565,11,"R",67,"R",3,"R",0,"R",64,"R",3,"R",0,"R",0,"R",0,"R",0
141565,12,"R",562,"R",47,"R",21,"R",494,"R",44,"R",3,"R",0,"R",0,"R",0
141574, 1,"R",19507,"R",634,"R",1965,"R",16908,"R",507,"R",116,"R",0,"R",11,"R",0
141574, 2,"R",14126,"R",263,"R",1555,"R",12308,"R",213,"R",44,"R",0,"R",6,"R",0
141574, 3,"R",13667,"R",165,"R",1537,"R",11965,"R",139,"R",26,"R",0,"R",0,"R",0
141574,11,"R",459,"R",98,"R",18,"R",343,"R",74,"R",18,"R",0,"R",6,"R",0
141574,12,"R",5381,"R",371,"R",410,"R",4600,"R",294,"R",72,"R",0,"R",5,"R",0
141608, 1,"R",81,"R",0,"R",0,"R",81,"A",,"A",,"A",,"A",,"A",
141608, 2,"R",81,"R",0,"R",0,"R",81,"A",,"A",,"A",,"A",,"A",
141644, 1,"R",5827,"R",959,"R",2147,"R",2721,"R",573,"R",353,"Z",0,"R",10,"R",23
141644, 2,"R",4835,"R",850,"R",1914,"R",2071,"R",513,"R",309,"Z",0,"R",8,"R",20
141644, 3,"R",4741,"R",827,"R",1904,"R",2010,"R",494,"R",307,"Z",0,"R",7,"R",19
141644,11,"R",94,"R",23,"R",10,"R",61,"R",19,"R",2,"Z",0,"R",1,"R",1
141644,12,"R",992,"R",109,"R",233,"R",650,"R",60,"R",44,"Z",0,"R",2,"R",3
141680, 1,"R",4144,"R",503,"R",450,"R",3191,"R",491,"R",12,"R",0,"R",0,"R",0
141680, 2,"R",4144,"R",503,"R",450,"R",3191,"R",491,"R",12,"R",0,"R",0,"R",0
141680, 3,"R",3261,"R",170,"R",406,"R",2685,"R",169,"R",1,"R",0,"R",0,"R",0
141680,11,"R",883,"R",333,"R",44,"R",506,"R",322,"R",11,"R",0,"R",0,"R",0
141796, 1,"R",7994,"R",1218,"R",1622,"R",5154,"R",1174,"R",42,"R",1,"R",1,"R",0
141796, 2,"R",7994,"R",1218,"R",1622,"R",5154,"R",1174,"R",42,"R",1,"R",1,"R",0
141796, 3,"R",5764,"R",388,"R",1350,"R",4026,"R",372,"R",14,"R",1,"R",1,"R",0
141796,11,"R",2230,"R",830,"R",272,"R",1128,"R",802,"R",28,"R",0,"R",0,"R",0
141802, 1,"R",1424,"R",133,"R",123,"R",1168,"R",127,"R",5,"R",0,"R",1,"R",0
141802, 2,"R",1424,"R",133,"R",123,"R",1168,"R",127,"R",5,"R",0,"R",1,"R",0
141802, 3,"R",1212,"R",69,"R",114,"R",1029,"R",68,"R",1,"R",0,"R",0,"R",0
141802,11,"R",212,"R",64,"R",9,"R",139,"R",59,"R",4,"R",0,"R",1,"R",0
141811, 1,"R",7742,"R",1444,"R",1683,"R",4615,"R",1405,"R",35,"R",3,"R",1,"R",0
141811, 2,"R",7742,"R",1444,"R",1683,"R",4615,"R",1405,"R",35,"R",3,"R",1,"R",0
141811, 3,"R",5789,"R",661,"R",1491,"R",3637,"R",642,"R",17,"R",2,"R",0,"R",0
141811,11,"R",1953,"R",783,"R",192,"R",978,"R",763,"R",18,"R",1,"R",1,"R",0
141839, 1,"R",3809,"R",430,"R",898,"R",2481,"R",419,"R",11,"R",0,"R",0,"R",0
141839, 2,"R",3809,"R",430,"R",898,"R",2481,"R",419,"R",11,"R",0,"R",0,"R",0
141839, 3,"R",3302,"R",285,"R",866,"R",2151,"R",277,"R",8,"R",0,"R",0,"R",0
141839,11,"R",507,"R",145,"R",32,"R",330,"R",142,"R",3,"R",0,"R",0,"R",0
141848, 1,"R",92,"R",0,"R",0,"R",92,"A",,"A",,"A",,"A",,"A",
141848, 2,"R",92,"R",0,"R",0,"R",92,"A",,"A",,"A",,"A",,"A",
141936, 1,"R",49,"A",,"A",,"R",49,"A",,"A",,"A",,"A",,"A",
141936,12,"R",49,"A",,"A",,"R",49,"A",,"A",,"A",,"A",,"A",
141945, 1,"R",153,"R",0,"R",0,"R",153,"A",,"A",,"A",,"A",,"A",
141945, 2,"R",153,"R",0,"R",0,"R",153,"A",,"A",,"A",,"A",,"A",
141981, 1,"R",2661,"R",660,"R",906,"R",1095,"R",654,"R",6,"R",0,"R",0,"R",0
141981, 2,"R",2661,"R",660,"R",906,"R",1095,"R",654,"R",6,"R",0,"R",0,"R",0
141981, 3,"R",2424,"R",615,"R",894,"R",915,"R",609,"R",6,"R",0,"R",0,"R",0
141981,11,"R",237,"R",45,"R",12,"R",180,"R",45,"R",0,"R",0,"R",0,"R",0
141990, 1,"R",2661,"R",554,"R",453,"R",1654,"R",536,"R",18,"R",0,"R",0,"R",0
141990, 2,"R",2661,"R",554,"R",453,"R",1654,"R",536,"R",18,"R",0,"R",0,"R",0
141990, 3,"R",1782,"R",140,"R",372,"R",1270,"R",136,"R",4,"R",0,"R",0,"R",0
141990,11,"R",879,"R",414,"R",81,"R",384,"R",400,"R",14,"R",0,"R",0,"R",0
142054, 1,"R",494,"R",0,"R",0,"R",494,"A",,"A",,"A",,"A",,"A",
142054, 2,"R",494,"R",0,"R",0,"R",494,"A",,"A",,"A",,"A",,"A",
142054, 3,"R",494,"R",0,"R",0,"R",494,"A",,"A",,"A",,"A",,"A",
142090, 1,"R",175,"R",2,"R",4,"R",169,"R",2,"R",0,"R",0,"R",0,"R",0
142090, 2,"R",175,"R",2,"R",4,"R",169,"R",2,"R",0,"R",0,"R",0,"R",0
142090, 3,"R",172,"R",1,"R",4,"R",167,"R",1,"R",0,"R",0,"R",0,"R",0
142090,11,"R",3,"R",1,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0
142115, 1,"R",22227,"R",2019,"R",4502,"R",15706,"R",1075,"R",878,"R",0,"R",57,"R",9
142115, 2,"R",19333,"R",1155,"R",4391,"R",13787,"R",823,"R",327,"R",0,"R",3,"R",2
142115, 3,"R",16206,"R",1017,"R",4379,"R",10810,"R",689,"R",324,"R",0,"R",3,"R",1
142115,11,"R",3127,"R",138,"R",12,"R",2977,"R",134,"R",3,"R",0,"R",0,"R",1
142115,12,"R",2894,"R",864,"R",111,"R",1919,"R",252,"R",551,"R",0,"R",54,"R",7
142179, 1,"R",686,"A",,"A",,"R",686,"A",,"A",,"A",,"A",,"A",
142179, 2,"R",686,"A",,"A",,"R",686,"A",,"A",,"A",,"A",,"A",
142179, 3,"R",538,"A",,"A",,"R",538,"A",,"A",,"A",,"A",,"A",
142179,11,"R",148,"A",,"A",,"R",148,"A",,"A",,"A",,"A",,"A",
142276, 1,"R",13429,"R",1399,"R",4623,"R",7407,"R",1109,"R",224,"R",44,"R",20,"R",2
142276, 2,"R",11517,"R",805,"R",4170,"R",6542,"R",647,"R",121,"R",31,"R",6,"R",0
142276, 3,"R",9370,"R",742,"R",4155,"R",4473,"R",599,"R",107,"R",31,"R",5,"R",0
142276,11,"R",2147,"R",63,"R",15,"R",2069,"R",48,"R",14,"Z",0,"R",1,"R",0
142276,12,"R",1912,"R",594,"R",453,"R",865,"R",462,"R",103,"R",13,"R",14,"R",2
142285, 1,"R",11702,"R",916,"R",2084,"R",8702,"R",542,"R",353,"R",7,"R",14,"R",0
142285, 2,"R",9283,"R",332,"R",1767,"R",7184,"R",250,"R",76,"R",3,"R",3,"R",0
142285, 3,"R",8162,"R",253,"R",1754,"R",6155,"R",219,"R",31,"R",3,"R",0,"R",0
142285,11,"R",1121,"R",79,"R",13,"R",1029,"R",31,"R",45,"R",0,"R",3,"R",0
142285,12,"R",2419,"R",584,"R",317,"R",1518,"R",292,"R",277,"R",4,"R",11,"R",0
142294, 1,"R",1144,"A",,"A",,"R",1144,"A",,"A",,"A",,"A",,"A",
142294, 2,"R",1120,"A",,"A",,"R",1120,"A",,"A",,"A",,"A",,"A",
142294, 3,"R",1113,"A",,"A",,"R",1113,"A",,"A",,"A",,"A",,"A",
142294,11,"R",7,"A",,"A",,"R",7,"A",,"A",,"A",,"A",,"A",
142294,12,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
142328, 1,"R",4304,"R",548,"R",998,"R",2758,"R",476,"R",67,"R",1,"R",3,"R",1
142328, 2,"R",4304,"R",548,"R",998,"R",2758,"R",476,"R",67,"R",1,"R",3,"R",1
142328, 3,"R",3168,"R",526,"R",994,"R",1648,"R",457,"R",65,"R",0,"R",3,"R",1
142328,11,"R",1136,"R",22,"R",4,"R",1110,"R",19,"R",2,"R",1,"R",0,"R",0
142337, 1,"R",274,"A",,"A",,"R",274,"A",,"A",,"A",,"A",,"A",
142337, 2,"R",274,"A",,"A",,"R",274,"A",,"A",,"A",,"A",,"A",
142337, 3,"R",274,"A",,"A",,"R",274,"A",,"A",,"A",,"A",,"A",
142407, 1,"R",67,"R",0,"A",,"R",67,"A",,"A",,"A",,"A",,"A",
142407, 2,"R",67,"R",0,"A",,"R",67,"A",,"A",,"A",,"A",,"A",
142416, 1,"R",16,"R",0,"R",0,"R",16,"A",,"A",,"A",,"A",,"A",
142416, 2,"R",16,"R",0,"R",0,"R",16,"A",,"A",,"A",,"A",,"A",
142443, 1,"R",5768,"R",943,"R",2591,"R",2234,"R",892,"R",51,"R",0,"R",0,"R",0
142443, 2,"R",5768,"R",943,"R",2591,"R",2234,"R",892,"R",51,"R",0,"R",0,"R",0
142443, 3,"R",4749,"R",727,"R",2346,"R",1676,"R",680,"R",47,"R",0,"R",0,"R",0
142443,11,"R",1019,"R",216,"R",245,"R",558,"R",212,"R",4,"R",0,"R",0,"R",0
142461, 1,"R",2249,"R",545,"R",140,"R",1564,"R",179,"R",345,"Z",0,"R",21,"R",0
142461, 2,"R",1524,"R",300,"R",24,"R",1200,"R",55,"R",232,"Z",0,"R",13,"R",0
142461, 3,"R",1300,"R",84,"R",24,"R",1192,"R",39,"R",44,"Z",0,"R",1,"R",0
142461,11,"R",224,"R",216,"R",0,"R",8,"R",16,"R",188,"Z",0,"R",12,"R",0
142461,12,"R",725,"R",245,"R",116,"R",364,"R",124,"R",113,"Z",0,"R",8,"R",0
142489, 1,"R",34,"R",0,"R",0,"R",34,"A",,"A",,"A",,"A",,"A",
142489, 2,"R",34,"R",0,"R",0,"R",34,"A",,"A",,"A",,"A",,"A",
142522, 1,"R",36624,"R",20071,"R",6596,"R",9957,"R",2062,"R",6115,"R",9270,"R",2624,"R",0
142522, 2,"R",36624,"R",20071,"R",6596,"R",9957,"R",2062,"R",6115,"R",9270,"R",2624,"R",0
142522, 3,"R",23865,"R",7463,"R",6566,"R",9836,"R",1843,"R",5076,"Z",0,"R",544,"R",0
142522,11,"R",12759,"R",12608,"R",30,"R",121,"R",219,"R",1039,"R",9270,"R",2080,"R",0
142559, 1,"R",8473,"R",1050,"R",1813,"R",5610,"R",1011,"R",37,"R",0,"R",2,"R",0
142559, 2,"R",8473,"R",1050,"R",1813,"R",5610,"R",1011,"R",37,"R",0,"R",2,"R",0
142559, 3,"R",4621,"R",785,"R",1596,"R",2240,"R",759,"R",26,"R",0,"R",0,"R",0
142559,11,"R",3852,"R",265,"R",217,"R",3370,"R",252,"R",11,"R",0,"R",2,"R",0
142832, 1,"R",1004,"R",170,"R",157,"R",677,"R",65,"R",78,"R",0,"R",27,"R",0
142832,12,"R",1004,"R",170,"R",157,"R",677,"R",65,"R",78,"R",0,"R",27,"R",0
142869, 1,"R",47,"R",0,"R",0,"R",47,"A",,"A",,"A",,"A",,"A",
142869, 2,"R",47,"R",0,"R",0,"R",47,"A",,"A",,"A",,"A",,"A",
142878, 1,"R",50,"R",0,"R",0,"R",50,"A",,"A",,"A",,"A",,"A",
142878, 2,"R",50,"R",0,"R",0,"R",50,"A",,"A",,"A",,"A",,"A",
142887, 1,"R",365,"A",,"A",,"R",365,"A",,"A",,"A",,"A",,"A",
142887, 2,"R",365,"A",,"A",,"R",365,"A",,"A",,"A",,"A",,"A",
142887, 3,"R",365,"A",,"A",,"R",365,"A",,"A",,"A",,"A",,"A",
143048, 1,"R",3599,"A",,"A",,"R",3599,"A",,"A",,"A",,"A",,"A",
143048, 2,"R",2861,"A",,"A",,"R",2861,"A",,"A",,"A",,"A",,"A",
143048, 3,"R",2783,"A",,"A",,"R",2783,"A",,"A",,"A",,"A",,"A",
143048,11,"R",78,"A",,"A",,"R",78,"A",,"A",,"A",,"A",,"A",
143048,12,"R",738,"A",,"A",,"R",738,"A",,"A",,"A",,"A",,"A",
143084, 1,"R",2497,"A",,"A",,"R",2497,"A",,"A",,"A",,"A",,"A",
143084, 2,"R",2497,"A",,"A",,"R",2497,"A",,"A",,"A",,"A",,"A",
143084, 3,"R",2469,"A",,"A",,"R",2469,"A",,"A",,"A",,"A",,"A",
143084,11,"R",28,"A",,"A",,"R",28,"A",,"A",,"A",,"A",,"A",
143118, 1,"R",5084,"R",256,"R",0,"R",4828,"R",209,"R",46,"R",0,"R",1,"R",0
143118, 2,"R",3204,"R",116,"R",0,"R",3088,"R",94,"R",22,"R",0,"R",0,"R",0
143118, 3,"R",3199,"R",116,"R",0,"R",3083,"R",94,"R",22,"R",0,"R",0,"R",0
143118,11,"R",5,"R",0,"R",0,"R",5,"A",,"A",,"A",,"A",,"A",
143118,12,"R",1880,"R",140,"R",0,"R",1740,"R",115,"R",24,"R",0,"R",1,"R",0
143181, 1,"R",32,"R",0,"R",0,"R",32,"A",,"A",,"A",,"A",,"A",
143181, 2,"R",32,"R",0,"R",0,"R",32,"A",,"A",,"A",,"A",,"A",
143215, 1,"R",10545,"R",588,"R",1612,"R",8345,"R",585,"R",3,"R",0,"R",0,"R",0
143215, 2,"R",10545,"R",588,"R",1612,"R",8345,"R",585,"R",3,"R",0,"R",0,"R",0
143215, 3,"R",9287,"R",485,"R",1565,"R",7237,"R",483,"R",2,"R",0,"R",0,"R",0
143215,11,"R",1258,"R",103,"R",47,"R",1108,"R",102,"R",1,"R",0,"R",0,"R",0
143233, 1,"R",67,"R",21,"R",23,"R",23,"R",2,"R",19,"Z",0,"Z",0,"R",0
143233,12,"R",67,"R",21,"R",23,"R",23,"R",2,"R",19,"Z",0,"Z",0,"R",0
143279, 1,"R",6307,"R",405,"R",1000,"R",4902,"R",356,"R",49,"R",0,"R",0,"R",0
143279, 2,"R",6307,"R",405,"R",1000,"R",4902,"R",356,"R",49,"R",0,"R",0,"R",0
143279, 3,"R",4250,"R",362,"R",965,"R",2923,"R",321,"R",41,"R",0,"R",0,"R",0
143279,11,"R",2057,"R",43,"R",35,"R",1979,"R",35,"R",8,"R",0,"R",0,"R",0
143288, 1,"R",585,"Z",0,"Z",0,"R",585,"A",,"A",,"A",,"A",,"A",
143288, 2,"R",585,"Z",0,"Z",0,"R",585,"A",,"A",,"A",,"A",,"A",
143288, 3,"R",578,"Z",0,"Z",0,"R",578,"A",,"A",,"A",,"A",,"A",
143288,11,"R",7,"Z",0,"Z",0,"R",7,"A",,"A",,"A",,"A",,"A",
143297, 1,"R",253,"R",0,"R",15,"R",238,"A",,"A",,"A",,"A",,"A",
143297, 2,"R",234,"R",0,"R",9,"R",225,"A",,"A",,"A",,"A",,"A",
143297, 3,"R",234,"R",0,"R",9,"R",225,"A",,"A",,"A",,"A",,"A",
143297,12,"R",19,"R",0,"R",6,"R",13,"A",,"A",,"A",,"A",,"A",
143303, 1,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
143303, 2,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
143358, 1,"R",5300,"R",12,"R",357,"R",4931,"R",12,"R",0,"R",0,"R",0,"R",0
143358, 2,"R",4588,"R",7,"R",323,"R",4258,"R",7,"R",0,"R",0,"R",0,"R",0
143358, 3,"R",4585,"R",7,"R",323,"R",4255,"R",7,"R",0,"R",0,"R",0,"R",0
143358,11,"R",3,"Z",0,"Z",0,"R",3,"A",,"A",,"A",,"A",,"A",
143358,12,"R",712,"R",5,"R",34,"R",673,"R",5,"R",0,"R",0,"R",0,"R",0
143376, 1,"R",338,"A",,"A",,"R",338,"A",,"A",,"A",,"A",,"A",
143376, 2,"R",338,"A",,"A",,"R",338,"A",,"A",,"A",,"A",,"A",
143464, 1,"R",109,"R",0,"R",0,"R",109,"A",,"A",,"A",,"A",,"A",
143464, 2,"R",109,"R",0,"R",0,"R",109,"A",,"A",,"A",,"A",,"A",
143473, 1,"R",74,"R",0,"R",0,"R",74,"A",,"A",,"A",,"A",,"A",
143473, 2,"R",74,"R",0,"R",0,"R",74,"A",,"A",,"A",,"A",,"A",
143482, 1,"R",95,"R",0,"R",0,"R",95,"A",,"A",,"A",,"A",,"A",
143482, 2,"R",95,"R",0,"R",0,"R",95,"A",,"A",,"A",,"A",,"A",
143491, 1,"R",129,"R",0,"R",0,"R",129,"A",,"A",,"A",,"A",,"A",
143491, 2,"R",129,"R",0,"R",0,"R",129,"A",,"A",,"A",,"A",,"A",
143516, 1,"R",48,"R",0,"R",0,"R",48,"A",,"A",,"A",,"A",,"A",
143516, 2,"R",48,"R",0,"R",0,"R",48,"A",,"A",,"A",,"A",,"A",
143543, 1,"R",76,"R",0,"R",0,"R",76,"A",,"A",,"A",,"A",,"A",
143543, 2,"R",76,"R",0,"R",0,"R",76,"A",,"A",,"A",,"A",,"A",
143552, 1,"R",92,"A",,"A",,"R",92,"A",,"A",,"A",,"A",,"A",
143552, 2,"R",92,"A",,"A",,"R",92,"A",,"A",,"A",,"A",,"A",
143613, 1,"R",2200,"R",217,"R",543,"R",1440,"R",209,"R",8,"R",0,"R",0,"R",0
143613, 2,"R",2200,"R",217,"R",543,"R",1440,"R",209,"R",8,"R",0,"R",0,"R",0
143613, 3,"R",1591,"R",180,"R",519,"R",892,"R",174,"R",6,"R",0,"R",0,"R",0
143613,11,"R",609,"R",37,"R",24,"R",548,"R",35,"R",2,"R",0,"R",0,"R",0
143659, 1,"R",410,"R",40,"R",21,"R",349,"R",13,"R",27,"Z",0,"Z",0,"R",0
143659,12,"R",410,"R",40,"R",21,"R",349,"R",13,"R",27,"Z",0,"Z",0,"R",0
143695, 1,"R",17,"R",0,"R",0,"R",17,"A",,"A",,"A",,"A",,"A",
143695, 2,"R",17,"R",0,"R",0,"R",17,"A",,"A",,"A",,"A",,"A",
143853, 1,"R",2917,"A",,"A",,"R",2917,"A",,"A",,"A",,"A",,"A",
143853,12,"R",2917,"A",,"A",,"R",2917,"A",,"A",,"A",,"A",,"A",
143978, 1,"R",1561,"R",0,"R",243,"R",1318,"A",,"A",,"A",,"A",,"A",
143978,12,"R",1561,"R",0,"R",243,"R",1318,"A",,"A",,"A",,"A",,"A",
144005, 1,"R",5211,"R",180,"R",2030,"R",3001,"R",179,"R",1,"Z",0,"Z",0,"R",0
144005, 2,"R",3912,"R",121,"R",1631,"R",2160,"R",121,"Z",0,"Z",0,"Z",0,"R",0
144005, 3,"R",3874,"R",119,"R",1624,"R",2131,"R",119,"Z",0,"Z",0,"Z",0,"R",0
144005,11,"R",38,"R",2,"R",7,"R",29,"R",2,"Z",0,"Z",0,"Z",0,"R",0
144005,12,"R",1299,"R",59,"R",399,"R",841,"R",58,"R",1,"Z",0,"Z",0,"R",0
144014, 1,"R",249,"R",79,"R",37,"R",133,"R",17,"R",60,"R",0,"R",2,"R",0
144014,12,"R",249,"R",79,"R",37,"R",133,"R",17,"R",60,"R",0,"R",2,"R",0
144050, 1,"R",15097,"R",0,"R",0,"R",15097,"A",,"A",,"A",,"A",,"A",
144050, 2,"R",5738,"A",,"A",,"R",5738,"A",,"A",,"A",,"A",,"A",
144050, 3,"R",5729,"A",,"A",,"R",5729,"A",,"A",,"A",,"A",,"A",
144050,11,"R",9,"A",,"A",,"R",9,"A",,"A",,"A",,"A",,"A",
144050,12,"R",9359,"R",0,"R",0,"R",9359,"A",,"A",,"A",,"A",,"A",
144157, 1,"R",5313,"R",119,"R",365,"R",4829,"R",119,"R",0,"R",0,"R",0,"R",0
144157, 2,"R",5313,"R",119,"R",365,"R",4829,"R",119,"R",0,"R",0,"R",0,"R",0
144157, 3,"R",3836,"R",105,"R",360,"R",3371,"R",105,"R",0,"R",0,"R",0,"R",0
144157,11,"R",1477,"R",14,"R",5,"R",1458,"R",14,"R",0,"R",0,"R",0,"R",0
144166, 1,"R",6245,"R",155,"R",594,"R",5496,"R",155,"R",0,"R",0,"R",0,"R",0
144166, 2,"R",6245,"R",155,"R",594,"R",5496,"R",155,"R",0,"R",0,"R",0,"R",0
144166, 3,"R",4898,"R",133,"R",589,"R",4176,"R",133,"R",0,"R",0,"R",0,"R",0
144166,11,"R",1347,"R",22,"R",5,"R",1320,"R",22,"R",0,"R",0,"R",0,"R",0
144175, 1,"R",4572,"R",90,"R",246,"R",4236,"R",90,"R",0,"R",0,"R",0,"R",0
144175, 2,"R",4572,"R",90,"R",246,"R",4236,"R",90,"R",0,"R",0,"R",0,"R",0
144175, 3,"R",2992,"R",77,"R",239,"R",2676,"R",77,"R",0,"R",0,"R",0,"R",0
144175,11,"R",1580,"R",13,"R",7,"R",1560,"R",13,"R",0,"R",0,"R",0,"R",0
144184, 1,"R",10601,"R",259,"R",507,"R",9835,"R",256,"R",0,"R",0,"R",3,"R",0
144184, 2,"R",10601,"R",259,"R",507,"R",9835,"R",256,"R",0,"R",0,"R",3,"R",0
144184, 3,"R",5523,"R",226,"R",476,"R",4821,"R",224,"R",0,"R",0,"R",2,"R",0
144184,11,"R",5078,"R",33,"R",31,"R",5014,"R",32,"R",0,"R",0,"R",1,"R",0
144193, 1,"R",8914,"R",167,"R",377,"R",8370,"R",165,"R",2,"R",0,"R",0,"R",0
144193, 2,"R",8914,"R",167,"R",377,"R",8370,"R",165,"R",2,"R",0,"R",0,"R",0
144193, 3,"R",4271,"R",128,"R",365,"R",3778,"R",126,"R",2,"R",0,"R",0,"R",0
144193,11,"R",4643,"R",39,"R",12,"R",4592,"R",39,"R",0,"R",0,"R",0,"R",0
144209, 1,"R",9392,"R",409,"R",1214,"R",7769,"R",407,"R",1,"R",0,"R",1,"R",0
144209, 2,"R",9392,"R",409,"R",1214,"R",7769,"R",407,"R",1,"R",0,"R",1,"R",0
144209, 3,"R",8513,"R",346,"R",1150,"R",7017,"R",345,"R",0,"R",0,"R",1,"R",0
144209,11,"R",879,"R",63,"R",64,"R",752,"R",62,"R",1,"R",0,"R",0,"R",0
144218, 1,"R",12146,"R",298,"R",743,"R",11105,"R",298,"R",0,"R",0,"R",0,"R",0
144218, 2,"R",12146,"R",298,"R",743,"R",11105,"R",298,"R",0,"R",0,"R",0,"R",0
144218, 3,"R",9067,"R",254,"R",718,"R",8095,"R",254,"R",0,"R",0,"R",0,"R",0
144218,11,"R",3079,"R",44,"R",25,"R",3010,"R",44,"R",0,"R",0,"R",0,"R",0
144281, 1,"R",9440,"A",,"A",,"R",9440,"A",,"A",,"A",,"A",,"A",
144281, 2,"R",9003,"A",,"A",,"R",9003,"A",,"A",,"A",,"A",,"A",
144281, 3,"R",8929,"A",,"A",,"R",8929,"A",,"A",,"A",,"A",,"A",
144281,11,"R",74,"A",,"A",,"R",74,"A",,"A",,"A",,"A",,"A",
144281,12,"R",437,"A",,"A",,"R",437,"A",,"A",,"A",,"A",,"A",
144351, 1,"R",5038,"R",2212,"R",452,"R",2374,"R",1350,"R",854,"R",1,"R",7,"R",0
144351, 2,"R",1538,"R",43,"R",256,"R",1239,"R",27,"R",16,"R",0,"R",0,"R",0
144351, 3,"R",1491,"R",42,"R",256,"R",1193,"R",26,"R",16,"R",0,"R",0,"R",0
144351,11,"R",47,"R",1,"R",0,"R",46,"R",1,"Z",0,"Z",0,"Z",0,"R",0
144351,12,"R",3500,"R",2169,"R",196,"R",1135,"R",1323,"R",838,"R",1,"R",7,"R",0
144467, 1,"R",1086,"A",,"A",,"R",1086,"A",,"A",,"A",,"A",,"A",
144467, 2,"R",1086,"A",,"A",,"R",1086,"A",,"A",,"A",,"A",,"A",
144467, 3,"R",1086,"A",,"A",,"R",1086,"A",,"A",,"A",,"A",,"A",
144485, 1,"R",611,"A",,"A",,"R",611,"A",,"A",,"A",,"A",,"A",
144485, 2,"R",611,"A",,"A",,"R",611,"A",,"A",,"A",,"A",,"A",
144485, 3,"R",611,"A",,"A",,"R",611,"A",,"A",,"A",,"A",,"A",
144564, 1,"R",3207,"R",509,"R",458,"R",2240,"R",460,"R",43,"R",0,"R",6,"R",0
144564, 2,"R",3207,"R",509,"R",458,"R",2240,"R",460,"R",43,"R",0,"R",6,"R",0
144564, 3,"R",2212,"R",479,"R",440,"R",1293,"R",430,"R",43,"R",0,"R",6,"R",0
144564,11,"R",995,"R",30,"R",18,"R",947,"R",30,"R",0,"R",0,"R",0,"R",0
144573, 1,"R",42,"R",0,"R",0,"R",42,"A",,"A",,"A",,"A",,"A",
144573, 2,"R",42,"R",0,"R",0,"R",42,"A",,"A",,"A",,"A",,"A",
144740, 1,"R",23799,"R",1759,"R",3334,"R",18706,"R",1215,"R",493,"R",0,"R",7,"R",44
144740, 2,"R",16153,"R",720,"R",2886,"R",12547,"R",571,"R",140,"R",0,"R",2,"R",7
144740, 3,"R",15858,"R",654,"R",2681,"R",12523,"R",528,"R",125,"R",0,"R",1,"R",0
144740,11,"R",295,"R",66,"R",205,"R",24,"R",43,"R",15,"R",0,"R",1,"R",7
144740,12,"R",7646,"R",1039,"R",448,"R",6159,"R",644,"R",353,"R",0,"R",5,"R",37
144795, 1,"R",177,"R",0,"R",0,"R",177,"A",,"A",,"A",,"A",,"A",
144795, 2,"R",177,"R",0,"R",0,"R",177,"A",,"A",,"A",,"A",,"A",
144865, 1,"R",29476,"R",2443,"R",3431,"R",23602,"R",2361,"R",75,"R",0,"R",7,"R",0
144865, 2,"R",29476,"R",2443,"R",3431,"R",23602,"R",2361,"R",75,"R",0,"R",7,"R",0
144865, 3,"R",20964,"R",1999,"R",3088,"R",15877,"R",1934,"R",61,"R",0,"R",4,"R",0
144865,11,"R",8512,"R",444,"R",343,"R",7725,"R",427,"R",14,"R",0,"R",3,"R",0
144883, 1,"R",555,"A",,"A",,"R",555,"A",,"A",,"A",,"A",,"A",
144883, 2,"R",555,"A",,"A",,"R",555,"A",,"A",,"A",,"A",,"A",
144883, 3,"R",555,"A",,"A",,"R",555,"A",,"A",,"A",,"A",,"A",
144892, 1,"R",8913,"R",483,"R",916,"R",7514,"R",443,"R",19,"Z",0,"Z",0,"R",21
144892, 2,"R",7640,"R",441,"R",725,"R",6474,"R",406,"R",15,"Z",0,"Z",0,"R",20
144892, 3,"R",7525,"R",440,"R",725,"R",6360,"R",405,"R",15,"Z",0,"Z",0,"R",20
144892,11,"R",115,"R",1,"Z",0,"R",114,"R",1,"Z",0,"Z",0,"Z",0,"R",0
144892,12,"R",1273,"R",42,"R",191,"R",1040,"R",37,"R",4,"Z",0,"Z",0,"R",1
144944, 1,"R",10929,"R",508,"R",1585,"R",8836,"R",496,"R",12,"R",0,"R",0,"R",0
144944, 2,"R",10929,"R",508,"R",1585,"R",8836,"R",496,"R",12,"R",0,"R",0,"R",0
144944, 3,"R",8354,"R",448,"R",1471,"R",6435,"R",436,"R",12,"R",0,"R",0,"R",0
144944,11,"R",2575,"R",60,"R",114,"R",2401,"R",60,"R",0,"R",0,"R",0,"R",0
