UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
218070,11,"R",22,"A",,"A",,"R",22,"A",,"A",,"A",,"A",,"A",
218070,12,"R",206,"R",0,"Z",0,"R",206,"A",,"A",,"A",,"A",,"A",
218113, 1,"R",11932,"R",1601,"R",3578,"R",6753,"R",1532,"R",49,"R",0,"R",20,"R",0
218113, 2,"R",11932,"R",1601,"R",3578,"R",6753,"R",1532,"R",49,"R",0,"R",20,"R",0
218113, 3,"R",10353,"R",1497,"R",3543,"R",5313,"R",1435,"R",43,"R",0,"R",19,"R",0
218113,11,"R",1579,"R",104,"R",35,"R",1440,"R",97,"R",6,"R",0,"R",1,"R",0
218140, 1,"R",7018,"R",1116,"R",2135,"R",3767,"R",900,"R",130,"R",69,"R",17,"R",0
218140, 2,"R",7018,"R",1116,"R",2135,"R",3767,"R",900,"R",130,"R",69,"R",17,"R",0
218140, 3,"R",6300,"R",1062,"R",2086,"R",3152,"R",860,"R",122,"R",66,"R",14,"R",0
218140,11,"R",718,"R",54,"R",49,"R",615,"R",40,"R",8,"R",3,"R",3,"R",0
218159, 1,"R",151,"A",,"A",,"R",151,"A",,"A",,"A",,"A",,"A",
218159, 2,"R",151,"A",,"A",,"R",151,"A",,"A",,"A",,"A",,"A",
218195, 1,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
218195, 2,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
218229, 1,"R",2772,"R",81,"R",600,"R",2091,"R",78,"R",1,"R",0,"R",2,"R",0
218229, 2,"R",2734,"R",54,"R",597,"R",2083,"R",54,"R",0,"R",0,"R",0,"R",0
218229, 3,"R",2658,"R",16,"R",592,"R",2050,"R",16,"R",0,"R",0,"R",0,"R",0
218229,11,"R",76,"R",38,"R",5,"R",33,"R",38,"R",0,"R",0,"R",0,"R",0
218229,12,"R",38,"R",27,"R",3,"R",8,"R",24,"R",1,"R",0,"R",2,"R",0
218238, 1,"R",3015,"R",1067,"R",584,"R",1364,"R",981,"R",85,"R",1,"R",0,"R",0
218238, 2,"R",2946,"R",998,"R",584,"R",1364,"R",924,"R",73,"R",1,"R",0,"R",0
218238, 3,"R",2801,"R",987,"R",584,"R",1230,"R",915,"R",71,"R",1,"R",0,"R",0
218238,11,"R",145,"R",11,"R",0,"R",134,"R",9,"R",2,"R",0,"R",0,"R",0
218238,12,"R",69,"R",69,"R",0,"R",0,"R",57,"R",12,"R",0,"R",0,"R",0
218335, 1,"R",2986,"R",523,"R",227,"R",2236,"R",338,"R",174,"Z",0,"R",1,"R",10
218335, 2,"R",306,"R",53,"R",227,"R",26,"R",50,"R",3,"Z",0,"Z",0,"R",0
218335, 3,"R",306,"R",53,"R",227,"R",26,"R",50,"R",3,"Z",0,"Z",0,"R",0
218335,12,"R",2680,"R",470,"R",0,"R",2210,"R",288,"R",171,"Z",0,"R",1,"R",10
218353, 1,"R",10749,"R",882,"R",3413,"R",6454,"R",843,"R",19,"R",0,"R",20,"R",0
218353, 2,"R",10749,"R",882,"R",3413,"R",6454,"R",843,"R",19,"R",0,"R",20,"R",0
218353, 3,"R",10019,"R",830,"R",3372,"R",5817,"R",791,"R",19,"R",0,"R",20,"R",0
218353,11,"R",730,"R",52,"R",41,"R",637,"R",52,"R",0,"R",0,"R",0,"R",0
218399, 1,"R",754,"A",,"A",,"R",754,"A",,"A",,"A",,"A",,"A",
218399, 2,"R",754,"A",,"A",,"R",754,"A",,"A",,"A",,"A",,"A",
218399, 3,"R",754,"A",,"A",,"R",754,"A",,"A",,"A",,"A",,"A",
218414, 1,"R",1070,"R",0,"R",70,"R",1000,"A",,"A",,"A",,"A",,"A",
218414, 2,"R",1070,"R",0,"R",70,"R",1000,"A",,"A",,"A",,"A",,"A",
218414, 3,"R",1063,"R",0,"R",70,"R",993,"A",,"A",,"A",,"A",,"A",
218414,11,"R",7,"R",0,"R",0,"R",7,"A",,"A",,"A",,"A",,"A",
218441, 1,"R",2534,"R",303,"R",48,"R",2183,"R",115,"R",31,"R",88,"R",10,"R",59
218441, 2,"R",2341,"R",178,"R",0,"R",2163,"R",62,"R",13,"R",66,"R",4,"R",33
218441, 3,"R",2157,"R",178,"R",0,"R",1979,"R",62,"R",13,"R",66,"R",4,"R",33
218441,11,"R",184,"R",0,"R",0,"R",184,"A",,"A",,"A",,"A",,"A",
218441,12,"R",193,"R",125,"R",48,"R",20,"R",53,"R",18,"R",22,"R",6,"R",26
218487, 1,"R",2640,"R",251,"R",615,"R",1774,"R",246,"R",5,"R",0,"R",0,"R",0
218487, 2,"R",2640,"R",251,"R",615,"R",1774,"R",246,"R",5,"R",0,"R",0,"R",0
218487, 3,"R",2042,"R",205,"R",580,"R",1257,"R",200,"R",5,"R",0,"R",0,"R",0
218487,11,"R",598,"R",46,"R",35,"R",517,"R",46,"R",0,"R",0,"R",0,"R",0
218520, 1,"R",4907,"R",1507,"R",1509,"R",1891,"R",1462,"R",44,"R",1,"R",0,"R",0
218520, 2,"R",4907,"R",1507,"R",1509,"R",1891,"R",1462,"R",44,"R",1,"R",0,"R",0
218520, 3,"R",4081,"R",1318,"R",1413,"R",1350,"R",1277,"R",40,"R",1,"R",0,"R",0
218520,11,"R",826,"R",189,"R",96,"R",541,"R",185,"R",4,"R",0,"R",0,"R",0
218539, 1,"R",1352,"R",0,"R",0,"R",1352,"A",,"A",,"A",,"A",,"A",
218539, 2,"R",1063,"R",0,"R",0,"R",1063,"A",,"A",,"A",,"A",,"A",
218539, 3,"R",950,"R",0,"R",0,"R",950,"A",,"A",,"A",,"A",,"A",
218539,11,"R",113,"R",0,"R",0,"R",113,"A",,"A",,"A",,"A",,"A",
218539,12,"R",289,"A",,"A",,"R",289,"A",,"A",,"A",,"A",,"A",
218645, 1,"R",3548,"R",295,"R",595,"R",2658,"R",280,"R",15,"R",0,"R",0,"R",0
218645, 2,"R",3371,"R",175,"R",595,"R",2601,"R",161,"R",14,"R",0,"R",0,"R",0
218645, 3,"R",3122,"R",175,"R",592,"R",2355,"R",161,"R",14,"R",0,"R",0,"R",0
218645,11,"R",249,"R",0,"R",3,"R",246,"A",,"A",,"A",,"A",,"A",
218645,12,"R",177,"R",120,"R",0,"R",57,"R",119,"R",1,"R",0,"R",0,"R",0
218654, 1,"R",2005,"R",16,"R",552,"R",1437,"R",16,"R",0,"R",0,"R",0,"R",0
218654, 2,"R",2005,"R",16,"R",552,"R",1437,"R",16,"R",0,"R",0,"R",0,"R",0
218654, 3,"R",1987,"R",15,"R",552,"R",1420,"R",15,"R",0,"R",0,"R",0,"R",0
218654,11,"R",18,"R",1,"R",0,"R",17,"R",1,"R",0,"R",0,"R",0,"R",0
218663, 1,"R",34099,"R",1648,"R",6746,"R",25705,"R",1312,"R",288,"R",48,"R",0,"R",0
218663, 2,"R",25556,"R",101,"R",5760,"R",19695,"R",83,"R",13,"R",5,"R",0,"R",0
218663, 3,"R",24970,"R",97,"R",5720,"R",19153,"R",81,"R",11,"R",5,"R",0,"R",0
218663,11,"R",586,"R",4,"R",40,"R",542,"R",2,"R",2,"R",0,"R",0,"R",0
218663,12,"R",8543,"R",1547,"R",986,"R",6010,"R",1229,"R",275,"R",43,"R",0,"R",0
218672, 1,"R",1845,"R",540,"R",238,"R",1067,"R",517,"R",23,"R",0,"R",0,"R",0
218672, 2,"R",1845,"R",540,"R",238,"R",1067,"R",517,"R",23,"R",0,"R",0,"R",0
218672, 3,"R",1338,"R",201,"R",212,"R",925,"R",200,"R",1,"R",0,"R",0,"R",0
218672,11,"R",507,"R",339,"R",26,"R",142,"R",317,"R",22,"R",0,"R",0,"R",0
218681, 1,"R",1137,"R",18,"R",344,"R",775,"R",17,"R",1,"R",0,"R",0,"R",0
218681, 2,"R",1137,"R",18,"R",344,"R",775,"R",17,"R",1,"R",0,"R",0,"R",0
218681, 3,"R",990,"R",17,"R",344,"R",629,"R",16,"R",1,"R",0,"R",0,"R",0
218681,11,"R",147,"R",1,"R",0,"R",146,"R",1,"R",0,"R",0,"R",0,"R",0
218690, 1,"R",804,"R",32,"R",111,"R",661,"R",32,"R",0,"R",0,"R",0,"R",0
218690, 2,"R",804,"R",32,"R",111,"R",661,"R",32,"R",0,"R",0,"R",0,"R",0
218690, 3,"R",681,"R",30,"R",108,"R",543,"R",30,"R",0,"R",0,"R",0,"R",0
218690,11,"R",123,"R",2,"R",3,"R",118,"R",2,"R",0,"R",0,"R",0,"R",0
218706, 1,"R",839,"R",10,"R",0,"R",829,"R",10,"R",0,"R",0,"R",0,"R",0
218706, 2,"R",839,"R",10,"R",0,"R",829,"R",10,"R",0,"R",0,"R",0,"R",0
218706, 3,"R",819,"R",10,"R",0,"R",809,"R",10,"R",0,"R",0,"R",0,"R",0
218706,11,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
218724, 1,"R",10479,"R",495,"R",3080,"R",6904,"R",407,"R",82,"R",0,"R",6,"R",0
218724, 2,"R",9747,"R",153,"R",3008,"R",6586,"R",114,"R",38,"R",0,"R",1,"R",0
218724, 3,"R",9460,"R",147,"R",2995,"R",6318,"R",108,"R",38,"R",0,"R",1,"R",0
218724,11,"R",287,"R",6,"R",13,"R",268,"R",6,"R",0,"R",0,"R",0,"R",0
218724,12,"R",732,"R",342,"R",72,"R",318,"R",293,"R",44,"R",0,"R",5,"R",0
218733, 1,"R",2905,"R",0,"R",721,"R",2184,"A",,"A",,"A",,"A",,"A",
218733, 2,"R",2529,"R",0,"R",620,"R",1909,"A",,"A",,"A",,"A",,"A",
218733, 3,"R",2499,"R",0,"R",619,"R",1880,"A",,"A",,"A",,"A",,"A",
218733,11,"R",30,"R",0,"R",1,"R",29,"A",,"A",,"A",,"A",,"A",
218733,12,"R",376,"R",0,"R",101,"R",275,"A",,"A",,"A",,"A",,"A",
218742, 1,"R",5821,"R",295,"R",1611,"R",3915,"R",288,"R",7,"R",0,"R",0,"R",0
218742, 2,"R",5578,"R",109,"R",1596,"R",3873,"R",105,"R",4,"R",0,"R",0,"R",0
218742, 3,"R",5030,"R",108,"R",1589,"R",3333,"R",104,"R",4,"R",0,"R",0,"R",0
218742,11,"R",548,"R",1,"R",7,"R",540,"R",1,"R",0,"R",0,"R",0,"R",0
218742,12,"R",243,"R",186,"R",15,"R",42,"R",183,"R",3,"R",0,"R",0,"R",0
218751, 1,"R",384,"A",,"A",,"R",384,"A",,"A",,"A",,"A",,"A",
218751,12,"R",384,"A",,"A",,"R",384,"A",,"A",,"A",,"A",,"A",
218821, 1,"R",737,"R",0,"R",33,"R",704,"A",,"A",,"A",,"A",,"A",
218821, 2,"R",737,"R",0,"R",33,"R",704,"A",,"A",,"A",,"A",,"A",
218821, 3,"R",736,"R",0,"R",33,"R",703,"A",,"A",,"A",,"A",,"A",
218821,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
218830, 1,"R",4715,"R",400,"R",1294,"R",3021,"R",380,"R",12,"R",0,"R",0,"R",8
218830, 2,"R",4715,"R",400,"R",1294,"R",3021,"R",380,"R",12,"R",0,"R",0,"R",8
218830, 3,"R",3900,"R",375,"R",1274,"R",2251,"R",355,"R",12,"R",0,"R",0,"R",8
218830,11,"R",815,"R",25,"R",20,"R",770,"R",25,"R",0,"R",0,"R",0,"R",0
218858, 1,"R",3579,"R",454,"R",1598,"R",1527,"R",449,"R",3,"R",0,"R",2,"R",0
218858, 2,"R",3579,"R",454,"R",1598,"R",1527,"R",449,"R",3,"R",0,"R",2,"R",0
218858, 3,"R",2920,"R",424,"R",1463,"R",1033,"R",420,"R",2,"R",0,"R",2,"R",0
218858,11,"R",659,"R",30,"R",135,"R",494,"R",29,"R",1,"R",0,"R",0,"R",0
218867, 1,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
218867, 2,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
218885, 1,"R",6094,"R",482,"R",1980,"R",3632,"R",444,"R",23,"R",6,"R",9,"R",0
218885, 2,"R",6094,"R",482,"R",1980,"R",3632,"R",444,"R",23,"R",6,"R",9,"R",0
218885, 3,"R",5239,"R",347,"R",1840,"R",3052,"R",318,"R",16,"R",5,"R",8,"R",0
218885,11,"R",855,"R",135,"R",140,"R",580,"R",126,"R",7,"R",1,"R",1,"R",0
218894, 1,"R",13561,"R",2769,"R",3583,"R",7209,"R",2623,"R",115,"Z",0,"Z",0,"R",31
218894, 2,"R",13561,"R",2769,"R",3583,"R",7209,"R",2623,"R",115,"Z",0,"Z",0,"R",31
218894, 3,"R",11394,"R",2395,"R",3365,"R",5634,"R",2279,"R",86,"Z",0,"Z",0,"R",30
218894,11,"R",2167,"R",374,"R",218,"R",1575,"R",344,"R",29,"Z",0,"Z",0,"R",1
218919, 1,"R",415,"A",,"A",,"R",415,"A",,"A",,"A",,"A",,"A",
218919, 2,"R",415,"A",,"A",,"R",415,"A",,"A",,"A",,"A",,"A",
218919, 3,"R",415,"A",,"A",,"R",415,"A",,"A",,"A",,"A",,"A",
218955, 1,"R",676,"R",3,"R",51,"R",622,"R",3,"R",0,"R",0,"R",0,"R",0
218955, 2,"R",676,"R",3,"R",51,"R",622,"R",3,"R",0,"R",0,"R",0,"R",0
218955, 3,"R",522,"R",3,"R",51,"R",468,"R",3,"R",0,"R",0,"R",0,"R",0
218955,11,"R",154,"R",0,"R",0,"R",154,"A",,"A",,"A",,"A",,"A",
218964, 1,"R",6109,"R",60,"R",1724,"R",4325,"R",55,"R",5,"R",0,"R",0,"R",0
218964, 2,"R",5091,"R",27,"R",1623,"R",3441,"R",26,"R",1,"R",0,"R",0,"R",0
218964, 3,"R",4790,"R",27,"R",1623,"R",3140,"R",26,"R",1,"R",0,"R",0,"R",0
218964,11,"R",301,"R",0,"R",0,"R",301,"A",,"A",,"A",,"A",,"A",
218964,12,"R",1018,"R",33,"R",101,"R",884,"R",29,"R",4,"R",0,"R",0,"R",0
218973, 1,"R",1683,"A",,"A",,"R",1683,"A",,"A",,"A",,"A",,"A",
218973, 2,"R",1683,"A",,"A",,"R",1683,"A",,"A",,"A",,"A",,"A",
218973, 3,"R",1675,"A",,"A",,"R",1675,"A",,"A",,"A",,"A",,"A",
218973,11,"R",8,"A",,"A",,"R",8,"A",,"A",,"A",,"A",,"A",
218991, 1,"R",4604,"R",429,"R",1438,"R",2737,"R",412,"R",10,"R",0,"R",7,"R",0
218991, 2,"R",4604,"R",429,"R",1438,"R",2737,"R",412,"R",10,"R",0,"R",7,"R",0
218991, 3,"R",4237,"R",400,"R",1420,"R",2417,"R",384,"R",10,"R",0,"R",6,"R",0
218991,11,"R",367,"R",29,"R",18,"R",320,"R",28,"R",0,"R",0,"R",1,"R",0
219000, 1,"R",1937,"R",240,"R",0,"R",1697,"R",39,"R",197,"R",0,"R",4,"R",0
219000, 2,"R",1665,"R",0,"R",0,"R",1665,"A",,"A",,"A",,"A",,"A",
219000, 3,"R",1613,"R",0,"R",0,"R",1613,"A",,"A",,"A",,"A",,"A",
219000,11,"R",52,"R",0,"R",0,"R",52,"A",,"A",,"A",,"A",,"A",
219000,12,"R",272,"R",240,"R",0,"R",32,"R",39,"R",197,"R",0,"R",4,"R",0
219037, 1,"R",85,"A",,"A",,"R",85,"A",,"A",,"A",,"A",,"A",
219037, 2,"R",85,"A",,"A",,"R",85,"A",,"A",,"A",,"A",,"A",
219046, 1,"R",4244,"R",971,"R",901,"R",2372,"R",740,"R",224,"Z",0,"R",6,"R",1
219046, 2,"R",3812,"R",798,"R",852,"R",2162,"R",625,"R",166,"Z",0,"R",6,"R",1
219046, 3,"R",2770,"R",205,"R",794,"R",1771,"R",154,"R",49,"Z",0,"R",2,"R",0
219046,11,"R",1042,"R",593,"R",58,"R",391,"R",471,"R",117,"Z",0,"R",4,"R",1
219046,12,"R",432,"R",173,"R",49,"R",210,"R",115,"R",58,"Z",0,"R",0,"R",0
219082, 1,"R",3190,"R",1360,"R",522,"R",1308,"R",809,"R",529,"R",0,"R",14,"R",8
219082, 2,"R",2844,"R",1090,"R",490,"R",1264,"R",721,"R",352,"R",0,"R",11,"R",6
219082, 3,"R",1936,"R",598,"R",447,"R",891,"R",338,"R",249,"R",0,"R",5,"R",6
219082,11,"R",908,"R",492,"R",43,"R",373,"R",383,"R",103,"R",0,"R",6,"R",0
219082,12,"R",346,"R",270,"R",32,"R",44,"R",88,"R",177,"R",0,"R",3,"R",2
219091, 1,"R",996,"R",201,"R",157,"R",638,"R",147,"R",54,"R",0,"R",0,"R",0
219091, 2,"R",879,"R",142,"R",99,"R",638,"R",111,"R",31,"R",0,"R",0,"R",0
219091, 3,"R",781,"R",141,"R",99,"R",541,"R",110,"R",31,"R",0,"R",0,"R",0
219091,11,"R",98,"R",1,"R",0,"R",97,"R",1,"R",0,"R",0,"R",0,"R",0
219091,12,"R",117,"R",59,"R",58,"R",0,"R",36,"R",23,"R",0,"R",0,"R",0
219125, 1,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
219125, 2,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
219143, 1,"R",2061,"R",0,"R",347,"R",1714,"A",,"A",,"A",,"A",,"A",
219143, 2,"R",2061,"R",0,"R",347,"R",1714,"A",,"A",,"A",,"A",,"A",
219143, 3,"R",1791,"R",0,"R",339,"R",1452,"A",,"A",,"A",,"A",,"A",
219143,11,"R",270,"R",0,"R",8,"R",262,"A",,"A",,"A",,"A",,"A",
219170, 1,"R",20,"A",,"A",,"R",20,"A",,"A",,"A",,"A",,"A",
219170, 2,"R",20,"A",,"A",,"R",20,"A",,"A",,"A",,"A",,"A",
219189, 1,"R",1253,"R",174,"R",102,"R",977,"R",147,"R",27,"R",0,"R",0,"R",0
219189, 2,"R",1253,"R",174,"R",102,"R",977,"R",147,"R",27,"R",0,"R",0,"R",0
219189, 3,"R",1087,"R",86,"R",102,"R",899,"R",69,"R",17,"R",0,"R",0,"R",0
219189,11,"R",166,"R",88,"R",0,"R",78,"R",78,"R",10,"R",0,"R",0,"R",0
219198, 1,"R",1164,"R",74,"R",157,"R",933,"R",74,"R",0,"R",0,"R",0,"R",0
219198, 2,"R",1008,"R",74,"R",157,"R",777,"R",74,"R",0,"R",0,"R",0,"R",0
219198, 3,"R",574,"R",2,"R",157,"R",415,"R",2,"R",0,"R",0,"R",0,"R",0
219198,11,"R",434,"R",72,"R",0,"R",362,"R",72,"R",0,"R",0,"R",0,"R",0
219198,12,"R",156,"A",,"A",,"R",156,"A",,"A",,"A",,"A",,"A",
219204, 1,"R",1543,"R",1357,"R",93,"R",93,"Z",0,"Z",0,"R",1357,"R",0,"R",0
219204, 2,"R",1543,"R",1357,"R",93,"R",93,"Z",0,"Z",0,"R",1357,"R",0,"R",0
219204, 3,"R",1537,"R",1351,"R",93,"R",93,"Z",0,"Z",0,"R",1351,"R",0,"R",0
219204,11,"R",6,"R",6,"Z",0,"R",0,"Z",0,"Z",0,"R",6,"Z",0,"R",0
219213, 1,"R",365,"R",265,"R",74,"R",26,"R",265,"Z",0,"Z",0,"Z",0,"R",0
219213, 2,"R",365,"R",265,"R",74,"R",26,"R",265,"Z",0,"Z",0,"Z",0,"R",0
219213, 3,"R",365,"R",265,"R",74,"R",26,"R",265,"Z",0,"Z",0,"Z",0,"R",0
219240, 1,"R",207,"R",25,"R",32,"R",150,"R",11,"R",13,"R",0,"R",1,"R",0
219240,12,"R",207,"R",25,"R",32,"R",150,"R",11,"R",13,"R",0,"R",1,"R",0
219259, 1,"R",3587,"R",2057,"R",512,"R",1018,"R",1840,"R",189,"R",0,"R",28,"R",0
219259, 2,"R",3075,"R",1595,"R",510,"R",970,"R",1402,"R",165,"R",0,"R",28,"R",0
219259, 3,"R",1537,"R",191,"R",487,"R",859,"R",170,"R",20,"R",0,"R",1,"R",0
219259,11,"R",1538,"R",1404,"R",23,"R",111,"R",1232,"R",145,"R",0,"R",27,"R",0
219259,12,"R",512,"R",462,"R",2,"R",48,"R",438,"R",24,"R",0,"R",0,"R",0
219277, 1,"R",1301,"R",158,"R",0,"R",1143,"R",158,"Z",0,"Z",0,"Z",0,"R",0
219277, 2,"R",1262,"R",158,"R",0,"R",1104,"R",158,"Z",0,"Z",0,"Z",0,"R",0
219277, 3,"R",1192,"R",158,"R",0,"R",1034,"R",158,"Z",0,"Z",0,"Z",0,"R",0
219277,11,"R",70,"R",0,"R",0,"R",70,"A",,"A",,"A",,"A",,"A",
219277,12,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
219295, 1,"R",821,"R",283,"R",305,"R",233,"R",38,"R",245,"Z",0,"Z",0,"R",0
219295, 2,"R",821,"R",283,"R",305,"R",233,"R",38,"R",245,"Z",0,"Z",0,"R",0
219295, 3,"R",809,"R",275,"R",304,"R",230,"R",32,"R",243,"Z",0,"Z",0,"R",0
219295,11,"R",12,"R",8,"R",1,"R",3,"R",6,"R",2,"Z",0,"Z",0,"R",0
219338, 1,"R",17,"A",,"A",,"R",17,"A",,"A",,"A",,"A",,"A",
219338, 2,"R",17,"A",,"A",,"R",17,"A",,"A",,"A",,"A",,"A",
219347, 1,"R",2809,"R",82,"R",193,"R",2534,"R",25,"R",49,"Z",0,"R",8,"R",0
219347, 2,"R",2435,"R",7,"R",167,"R",2261,"R",5,"R",2,"Z",0,"Z",0,"R",0
219347, 3,"R",2353,"R",2,"R",142,"R",2209,"R",2,"Z",0,"Z",0,"Z",0,"R",0
219347,11,"R",82,"R",5,"R",25,"R",52,"R",3,"R",2,"Z",0,"Z",0,"R",0
219347,12,"R",374,"R",75,"R",26,"R",273,"R",20,"R",47,"Z",0,"R",8,"R",0
219356, 1,"R",12600,"R",1472,"R",2845,"R",8283,"R",1163,"R",306,"R",0,"R",3,"R",0
219356, 2,"R",10946,"R",1176,"R",2727,"R",7043,"R",1002,"R",173,"R",0,"R",1,"R",0
219356, 3,"R",9767,"R",455,"R",2677,"R",6635,"R",332,"R",123,"R",0,"R",0,"R",0
219356,11,"R",1179,"R",721,"R",50,"R",408,"R",670,"R",50,"Z",0,"R",1,"R",0
219356,12,"R",1654,"R",296,"R",118,"R",1240,"R",161,"R",133,"Z",0,"R",2,"R",0
219374, 1,"R",568,"A",,"A",,"R",568,"A",,"A",,"A",,"A",,"A",
219374, 2,"R",531,"A",,"A",,"R",531,"A",,"A",,"A",,"A",,"A",
219374, 3,"R",505,"A",,"A",,"R",505,"A",,"A",,"A",,"A",,"A",
219374,11,"R",26,"A",,"A",,"R",26,"A",,"A",,"A",,"A",,"A",
219374,12,"R",37,"A",,"A",,"R",37,"A",,"A",,"A",,"A",,"A",
219383, 1,"R",1532,"R",95,"R",407,"R",1030,"R",71,"R",24,"Z",0,"Z",0,"R",0
219383, 2,"R",1259,"R",61,"R",329,"R",869,"R",48,"R",13,"Z",0,"Z",0,"R",0
219383, 3,"R",1207,"R",61,"R",318,"R",828,"R",48,"R",13,"Z",0,"Z",0,"R",0
219383,11,"R",52,"R",0,"R",11,"R",41,"A",,"A",,"A",,"A",,"A",
219383,12,"R",273,"R",34,"R",78,"R",161,"R",23,"R",11,"Z",0,"Z",0,"R",0
219392, 1,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
219392, 2,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
219408, 1,"R",142,"A",,"A",,"R",142,"A",,"A",,"A",,"A",,"A",
219408, 2,"R",142,"A",,"A",,"R",142,"A",,"A",,"A",,"A",,"A",
219408, 3,"R",127,"A",,"A",,"R",127,"A",,"A",,"A",,"A",,"A",
219408,11,"R",15,"A",,"A",,"R",15,"A",,"A",,"A",,"A",,"A",
219426, 1,"R",2074,"R",300,"R",433,"R",1341,"R",286,"R",14,"R",0,"R",0,"R",0
219426, 2,"R",2074,"R",300,"R",433,"R",1341,"R",286,"R",14,"R",0,"R",0,"R",0
219426, 3,"R",1867,"R",214,"R",420,"R",1233,"R",200,"R",14,"R",0,"R",0,"R",0
219426,11,"R",207,"R",86,"R",13,"R",108,"R",86,"R",0,"R",0,"R",0,"R",0
219453, 1,"R",104,"A",,"A",,"R",104,"A",,"A",,"A",,"A",,"A",
219453, 2,"R",104,"A",,"A",,"R",104,"A",,"A",,"A",,"A",,"A",
219471, 1,"R",10038,"R",2768,"R",1670,"R",5600,"R",1889,"R",835,"R",3,"R",41,"R",0
219471, 2,"R",7500,"R",1787,"R",1459,"R",4254,"R",1452,"R",318,"R",3,"R",14,"R",0
219471, 3,"R",6153,"R",763,"R",1424,"R",3966,"R",531,"R",222,"R",2,"R",8,"R",0
219471,11,"R",1347,"R",1024,"R",35,"R",288,"R",921,"R",96,"R",1,"R",6,"R",0
219471,12,"R",2538,"R",981,"R",211,"R",1346,"R",437,"R",517,"Z",0,"R",27,"R",0
219480, 1,"R",1006,"R",144,"R",220,"R",642,"R",137,"R",7,"R",0,"R",0,"R",0
219480, 2,"R",1006,"R",144,"R",220,"R",642,"R",137,"R",7,"R",0,"R",0,"R",0
219480, 3,"R",827,"R",82,"R",214,"R",531,"R",75,"R",7,"R",0,"R",0,"R",0
219480,11,"R",179,"R",62,"R",6,"R",111,"R",62,"R",0,"R",0,"R",0,"R",0
219505, 1,"R",139,"R",1,"R",54,"R",84,"Z",0,"R",1,"Z",0,"Z",0,"R",0
219505, 2,"R",139,"R",1,"R",54,"R",84,"Z",0,"R",1,"Z",0,"Z",0,"R",0
219505, 3,"R",139,"R",1,"R",54,"R",84,"Z",0,"R",1,"Z",0,"Z",0,"R",0
219578, 1,"R",342,"A",,"A",,"R",342,"A",,"A",,"A",,"A",,"A",
219578, 2,"R",310,"A",,"A",,"R",310,"A",,"A",,"A",,"A",,"A",
219578, 3,"R",299,"A",,"A",,"R",299,"A",,"A",,"A",,"A",,"A",
219578,11,"R",11,"A",,"A",,"R",11,"A",,"A",,"A",,"A",,"A",
219578,12,"R",32,"A",,"A",,"R",32,"A",,"A",,"A",,"A",,"A",
219587, 1,"R",55,"A",,"A",,"R",55,"A",,"A",,"A",,"A",,"A",
219587, 2,"R",55,"A",,"A",,"R",55,"A",,"A",,"A",,"A",,"A",
219596, 1,"R",415,"R",2,"R",0,"R",413,"R",2,"R",0,"R",0,"R",0,"R",0
219596, 2,"R",415,"R",2,"R",0,"R",413,"R",2,"R",0,"R",0,"R",0,"R",0
219596, 3,"R",415,"R",2,"R",0,"R",413,"R",2,"R",0,"R",0,"R",0,"R",0
219602, 1,"R",10344,"R",1783,"R",3133,"R",5428,"R",1462,"R",320,"Z",0,"R",1,"R",0
219602, 2,"R",9513,"R",1291,"R",2975,"R",5247,"R",1028,"R",262,"Z",0,"R",1,"R",0
219602, 3,"R",9116,"R",1252,"R",2963,"R",4901,"R",989,"R",262,"Z",0,"R",1,"R",0
219602,11,"R",397,"R",39,"R",12,"R",346,"R",39,"Z",0,"Z",0,"Z",0,"R",0
219602,12,"R",831,"R",492,"R",158,"R",181,"R",434,"R",58,"Z",0,"Z",0,"R",0
219639, 1,"R",1076,"R",12,"R",89,"R",975,"R",6,"R",6,"R",0,"R",0,"R",0
219639, 2,"R",1076,"R",12,"R",89,"R",975,"R",6,"R",6,"R",0,"R",0,"R",0
219639, 3,"R",1056,"R",12,"R",89,"R",955,"R",6,"R",6,"R",0,"R",0,"R",0
219639,11,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
219709, 1,"R",7723,"R",17,"R",1957,"R",5749,"R",10,"R",5,"R",2,"R",0,"R",0
